timestamp,open,high,low,close,volume
2023-01-01 02:40:00,1884.871666169752,1885.0867690703535,1884.3828357258917,1884.9403924219266,901
2023-01-01 02:45:00,1884.5880031989439,1884.742926028895,1884.1626675395364,1884.661082383881,1280
2023-01-01 02:50:00,1883.6969150089126,1883.8407879739882,1883.3338251346415,1883.736513309106,1034
2023-01-01 02:55:00,1883.1938158782318,1883.8651762779723,1882.8133615936279,1883.0190524588772,1085
2023-01-01 03:00:00,1882.6557598393103,1882.812949227667,1882.4506991139392,1882.5534039667718,1360
2023-01-01 03:05:00,1882.2111497796125,1890.8249514369681,1881.7695334779557,1888.7272363230513,879
2023-01-01 03:10:00,1881.6458304455143,1881.836073743718,1881.4909335948744,1881.5566611737888,1346
2023-01-01 03:15:00,1880.96029356281,1881.6033222910648,1880.7044014904798,1880.8399220961455,1406
2023-01-01 03:20:00,1880.4013165366475,1880.5061276554306,1880.2274967098595,1880.4935863309324,1074
2023-01-01 03:25:00,1879.7486975515324,1879.9352377832306,1879.4716520233083,1879.8539112292683,886
2023-01-01 03:30:00,1879.043486995067,1879.2886923152805,1878.5253874503592,1879.2084973159474,970
2023-01-01 03:35:00,1878.5701608709576,1878.9715971316493,1878.5108660789035,1878.8143446590495,1251
2023-01-01 03:40:00,1877.9605078639363,1878.2757085324301,1877.6830857842956,1877.6944452033329,903
2023-01-01 03:45:00,1877.3933680133684,1877.5621176131265,1877.3456915868476,1877.5025636206128,524
2023-01-01 03:50:00,1877.1529374910888,1877.2174510795405,1876.8666336832935,1877.203868349749,1196
2023-01-01 03:55:00,1876.7224410373988,1876.8602621199557,1876.3862650263345,1876.788880355931,728
2023-01-01 04:00:00,1876.5102839311962,1877.002714625123,1876.3556040177325,1876.7844808809834,940
2023-01-01 04:05:00,1876.299049445342,1876.6397986424738,1875.5639519209785,1876.5304778423142,1147
2023-01-01 04:10:00,1875.9564380002748,1876.0554844349156,1875.5664892839327,1876.040908750774,1225
2023-01-01 04:15:00,1875.5196892389852,1875.7710408444393,1875.1908591994713,1875.6808857578137,550
2023-01-01 04:20:00,1874.9743174205896,1875.1872466364143,1874.767204217406,1874.7932984970453,665
2023-01-01 04:25:00,1874.7471272175926,1875.8035763762548,1874.6465200949024,1874.6686770185813,857
2023-01-01 04:30:00,1874.2841499309266,1874.4808609490208,1874.1252945378856,1874.4281527724306,764
2023-01-01 04:35:00,1873.711764077137,1873.8076881677232,1873.5036072543285,1873.5415390045996,1011
2023-01-01 04:40:00,1873.287472724452,1873.5155151939825,1873.2620256230596,1873.493357543662,1345
2023-01-01 04:45:00,1872.4843322583706,1872.8486668588857,1871.7952454443243,1872.6199391844125,523
2023-01-01 04:50:00,1872.1743640740717,1872.364756607906,1871.9214020197319,1871.95206961961,1045
2023-01-01 04:55:00,1871.5641247980034,1871.815118191316,1871.501401925416,1871.6219257516198,781
2023-01-01 05:00:00,1871.1959717144618,1872.090271056079,1871.0995461946295,1871.1133333709142,1136
2023-01-01 05:05:00,1870.874813852021,1871.216672205757,1870.772431901823,1870.8557292134178,929
2023-01-01 05:10:00,1870.3919007827365,1870.5742895542003,1870.1020688906478,1870.4995745946246,804
2023-01-01 05:15:00,1870.0788659130214,1870.2890327614887,1869.9266499990279,1869.9953213031672,1417
2023-01-01 05:20:00,1869.7479877371793,1870.1401892307722,1869.6154168412227,1869.9740096959542,1614
2023-01-01 05:25:00,1869.5775915206057,1869.9673533162143,1869.4875894211395,1869.5391067389835,621
2023-01-01 05:30:00,1869.363638026626,1869.3780979555365,1869.3393543295836,1869.3443243740526,1004
2023-01-01 05:35:00,1868.8302386342448,1869.439373253062,1868.4383464516725,1869.2536179528763,898
2023-01-01 05:40:00,1868.4721624731858,1868.6115179782926,1868.2716043807611,1868.5693634492507,776
2023-01-01 05:45:00,1867.8522131940053,1868.1140904806641,1867.754824074864,1868.016434827492,1246
2023-01-01 05:50:00,1867.3956866852,1867.6421206608074,1866.3188194552563,1867.4553450022788,979
2023-01-01 05:55:00,1866.8883609868492,1867.10041918638,1866.7603831143322,1867.0647447675678,1023
2023-01-01 06:00:00,1866.4755307874736,1866.9213217045194,1866.2116103505737,1866.8265786625939,521
2023-01-01 06:05:00,1865.9732097673086,1866.0509622701968,1865.0680760961204,1866.0072395880104,797
2023-01-01 06:10:00,1865.6094991492523,1866.1051962059541,1865.4425997117003,1865.4463106428225,1157
2023-01-01 06:15:00,1865.2513737879192,1865.3575253175168,1864.915272669646,1865.3371242576177,519
2023-01-01 06:20:00,1864.7359603084487,1865.010732817801,1864.5417238250625,1864.936333603773,843
2023-01-01 06:25:00,1864.318476333272,1864.5767104038455,1863.9954962730437,1864.0646163213225,744
2023-01-01 06:30:00,1863.8564776219469,1864.099262269013,1863.7836020444713,1864.0930592282027,1068
2023-01-01 06:35:00,1863.3798072370691,1863.589501129131,1862.832708721282,1863.540471159186,1331
2023-01-01 06:40:00,1862.9444757520039,1863.0921678263726,1862.5985260630657,1862.7615350640408,849
2023-01-01 06:45:00,1862.4084733891536,1862.450342056547,1861.6890805883902,1862.4097813499477,679
2023-01-01 06:50:00,1862.0281238818316,1862.3494754262408,1861.8704364953226,1861.9176145385331,437
2023-01-01 06:55:00,1861.4925606093968,1861.657509281093,1861.2627296435373,1861.3787385640685,1342
2023-01-01 07:00:00,1861.2493910810017,1861.5145495033037,1860.9617634146564,1860.9646613555508,989
2023-01-01 07:05:00,1861.01056142877,1867.771730679934,1860.9516311238804,1866.5178151568277,517
2023-01-01 07:10:00,1860.2421302828973,1860.8720213215918,1860.0795327006695,1860.0821348638824,802
2023-01-01 07:15:00,1859.773747094754,1859.9151054037422,1859.6796005440883,1859.7386442619465,947
2023-01-01 07:20:00,1859.57834794343,1859.6175244822991,1859.5242522412052,1859.5966783053077,844
2023-01-01 07:25:00,1859.351513362915,1859.5770526499214,1858.7337218865523,1859.507700443263,605
2023-01-01 07:30:00,1859.0574758534162,1859.1731043834245,1858.7499036186082,1858.7905140581865,866
2023-01-01 07:35:00,1858.7397767811528,1858.9427536195565,1858.551957654575,1858.879005747646,872
2023-01-01 07:40:00,1858.3616612007302,1858.6845198481794,1857.923478780968,1858.0436593932945,859
2023-01-01 07:45:00,1858.1142618181007,1858.1185749617916,1857.9789568975878,1858.1074743809545,760
2023-01-01 07:50:00,1857.8662535889835,1858.108573734425,1857.7447848512702,1858.023316645876,725
2023-01-01 07:55:00,1857.0448931395556,1857.2739756790024,1856.4882772641263,1857.2371215073235,589
2023-01-01 08:00:00,1856.9472058572119,1857.1625487898893,1856.666222597777,1856.8287786365386,886
2023-01-01 08:05:00,1856.245305364926,1856.9220651991157,1855.6587946179993,1856.6797620414413,910
2023-01-01 08:10:00,1855.83511898852,1856.4831625165548,1855.541092135808,1856.19051520096,976
2023-01-01 08:15:00,1855.7763530250547,1856.0849276150404,1854.3079315536488,1854.4217156328566,1244
2023-01-01 08:20:00,1855.0425995704788,1855.3891791303477,1854.5418332497961,1854.597836768112,1698
2023-01-01 08:25:00,1854.108841767388,1855.198308828853,1853.593273381794,1853.9025455295275,2067
2023-01-01 08:30:00,1853.8273400909984,1854.0162334119827,1853.5524744212764,1853.7992587959473,1265
2023-01-01 08:35:00,1853.1322659866378,1853.151590297837,1852.587651488653,1852.6522819524585,847
2023-01-01 08:40:00,1852.2668796614123,1852.795938253648,1851.1240100202467,1852.3358430836436,1636
2023-01-01 08:45:00,1852.3033871909347,1854.0045032256892,1851.6973618019013,1851.787948863,1578
2023-01-01 08:50:00,1852.3012630003232,1853.141489439603,1851.8167727557857,1851.8870138128716,2084
2023-01-01 08:55:00,1852.1289561884532,1852.2025153063066,1851.2437989700147,1852.1654023373183,990
2023-01-01 09:00:00,1851.9187326480328,1853.3658801959657,1851.761923844889,1851.8724364974264,913
2023-01-01 09:05:00,1851.2608594058227,1852.7319501560967,1850.6808620186932,1850.8293675370346,2162
2023-01-01 09:10:00,1850.8226666845944,1850.9186473620491,1849.8675607461655,1850.8341916067066,907
2023-01-01 09:15:00,1850.3734974192662,1851.5205419562592,1849.913599673259,1849.9415139014588,2636
2023-01-01 09:20:00,1850.0126142382753,1850.1520728701753,1849.5046478826575,1850.0142742025296,1248
2023-01-01 09:25:00,1849.9851226960263,1851.7084050663234,1849.4400859872724,1849.654434681281,1264
2023-01-01 09:30:00,1849.4552927716823,1849.7118232013863,1849.214703321597,1849.583624085367,1665
2023-01-01 09:35:00,1848.8979779183592,1849.0511411840196,1848.599720711524,1848.7268114761673,2688
2023-01-01 09:40:00,1848.4774872190992,1848.822983467107,1847.4654337938173,1847.821647355581,1451
2023-01-01 09:45:00,1847.6840896766714,1848.9405354997953,1847.3963321365545,1847.5919410095248,2461
2023-01-01 09:50:00,1846.4644992868327,1846.588107292053,1846.308243870118,1846.4769713591031,881
2023-01-01 09:55:00,1845.4750751571335,1846.1786584315998,1845.2596346251116,1845.2838662124866,643
2023-01-01 10:00:00,1845.1939980344196,1845.621034764614,1844.538031167447,1845.4989474302909,1611
2023-01-01 10:05:00,1844.7329779079928,1845.0669867309505,1844.1530579900295,1844.9792269582908,1372
2023-01-01 10:10:00,1843.5930990297663,1845.666629806605,1843.379822051491,1843.3885899645788,1394
2023-01-01 10:15:00,1843.3153151885037,1844.0667209961446,1842.751325177016,1842.9634680689687,1503
2023-01-01 10:20:00,1842.9839780252173,1843.3936721563118,1842.6274730018379,1842.7533167320285,1762
2023-01-01 10:25:00,1842.57861546496,1842.9697311590267,1842.207141433248,1842.9405565926204,1096
2023-01-01 10:30:00,1842.2393593644135,1842.9981820669288,1841.9313614071023,1842.0019691589696,1719
2023-01-01 10:35:00,1841.5689564530908,1841.8759652517736,1839.9026544069604,1841.7815204232757,2086
2023-01-01 10:40:00,1841.4092790329767,1842.1184599115436,1840.561957099448,1840.6851173705304,1053
2023-01-01 10:45:00,1841.5312727599292,1842.2179420775874,1841.4422566385133,1842.0403466523082,2063
2023-01-01 10:50:00,1841.409045644723,1841.7742616557339,1841.3704068593559,1841.7068729570915,1167
2023-01-01 10:55:00,1841.6329161534973,1841.8012101192658,1840.5262962002191,1841.7734673980117,1808
2023-01-01 11:00:00,1841.399484280311,1841.7672814089724,1841.2305241893205,1841.627067815135,1915
2023-01-01 11:05:00,1841.1203078048372,1841.4247815573901,1840.4568542060406,1841.285054214945,1227
2023-01-01 11:10:00,1840.674923055575,1840.742902035996,1839.7288607138362,1840.682020441692,2032
2023-01-01 11:15:00,1840.2261334823295,1840.6244079585467,1839.2223666633306,1840.568049528526,1666
2023-01-01 11:20:00,1838.934371683549,1839.45631150112,1838.5653021874614,1839.0301393131383,1062
2023-01-01 11:25:00,1838.1779994353913,1839.5266647819637,1838.7551391599839,1840.4551509815524,821
2023-01-01 11:30:00,1837.801717391906,1838.3019529012258,1836.6937505877072,1838.1950011274557,942
2023-01-01 11:35:00,1836.995115006305,1837.1283538930645,1836.2904275207077,1836.5243378678858,1194
2023-01-01 11:40:00,1836.107063367131,1836.238073831229,1835.8652505808652,1835.8978470638535,919
2023-01-01 11:45:00,1835.914378057063,1836.2474509275296,1834.7943939814834,1835.998181086342,967
2023-01-01 11:50:00,1835.3795576336179,1835.7800020323032,1835.0210421538864,1835.2338121470566,1466
2023-01-01 11:55:00,1834.9307633927895,1835.3636260526873,1833.8191103193772,1835.348203466013,1259
2023-01-01 12:00:00,1834.0801531988964,1834.3357266578773,1833.7894242338161,1833.9347936003928,1918
2023-01-01 12:05:00,1833.3952336462448,1833.7155390944376,1832.5135878537908,1833.6712276282406,1858
2023-01-01 12:10:00,1832.7110825163852,1833.3864856167654,1832.0261350631752,1833.1699729103013,953
2023-01-01 12:15:00,1831.9289672726936,1832.1031264281187,1831.4345627474966,1832.0411437893629,2172
2023-01-01 12:20:00,1830.806860304388,1831.5598648781436,1830.505505373608,1830.5879480665096,1737
2023-01-01 12:25:00,1830.119242252971,1830.1657682716134,1829.333676671689,1829.5683787234589,981
2023-01-01 12:30:00,1829.0515629415042,1830.751126187305,1828.607332135772,1828.9157146821476,1696
2023-01-01 12:35:00,1827.9660488610077,1828.602406792148,1827.6189151895692,1827.7381772994017,1240
2023-01-01 12:40:00,1827.7288406174146,1828.1818826430344,1826.9327618719449,1828.1004894296766,1332
2023-01-01 12:45:00,1827.059159321513,1828.4838973748774,1826.7572989597797,1826.939529180721,1153
2023-01-01 12:50:00,1826.6450577422079,1826.9480149840695,1826.569912731865,1826.8131744606965,1643
2023-01-01 12:55:00,1827.0776365347986,1827.3994634534445,1826.8326980150014,1827.162214126254,1574
2023-01-01 13:00:00,1826.4266973028602,1827.1334676783372,1826.3462683792663,1826.8839190874576,2507
2023-01-01 13:05:00,1825.3853972592813,1825.8667795987167,1824.587907255752,1825.5471205043011,1395
2023-01-01 13:10:00,1824.9031033773126,1825.2754473510724,1824.0739595390955,1825.1085585399721,1166
2023-01-01 13:15:00,1824.276248677554,1825.5189204670844,1824.1373184901286,1824.1392444624269,1402
2023-01-01 13:20:00,1823.6131569394192,1824.4555285693075,1822.999270456335,1824.2144906871595,1495
2023-01-01 13:25:00,1822.7449955819197,1823.502613717808,1822.4150736915735,1823.4723479402785,1356
2023-01-01 13:30:00,1823.0218836246906,1823.7575451999505,1822.6413775063663,1822.7388484520682,1255
2023-01-01 13:35:00,1822.4570340769087,1822.8104612116074,1821.8290629225255,1821.9517820606966,1385
2023-01-01 13:40:00,1822.2091317831096,1823.232307658812,1822.207280278324,1822.9299774225656,656
2023-01-01 13:45:00,1821.736135106446,1822.3294238364815,1821.4246121482372,1821.4401544761286,1067
2023-01-01 13:50:00,1821.114324212066,1821.6980823052713,1820.0967806068131,1821.686405092615,1673
2023-01-01 13:55:00,1820.1985742730117,1820.533668693381,1819.8019742101867,1820.1675265337444,1120
2023-01-01 14:00:00,1819.3234961808564,1819.8334341184643,1819.0213652344378,1819.6274246017017,2280
2023-01-01 14:05:00,1818.5336649183037,1818.9478883219538,1818.3120788632282,1818.6222507694395,557
2023-01-01 14:10:00,1818.5812569956076,1818.7930768543158,1818.0857317858743,1818.255874223579,1766
2023-01-01 14:15:00,1818.1911517308947,1819.3098268251053,1817.6982963262844,1818.1349031049751,1741
2023-01-01 14:20:00,1818.1294165539496,1818.746352091243,1817.822335126001,1817.8485404594912,1502
2023-01-01 14:25:00,1818.0416272249884,1818.1241444388716,1817.6770123530262,1817.7503199782227,940
2023-01-01 14:30:00,1817.314750318047,1818.1179828344698,1816.9435299403128,1817.1322602386895,1507
2023-01-01 14:35:00,1816.819085016687,1816.937511906143,1816.5391192505292,1816.5712832589359,1917
2023-01-01 14:40:00,1816.8380044188398,1816.9195075331647,1815.6071322623254,1816.8604853742772,1393
2023-01-01 14:45:00,1817.1046721481346,1817.424036133449,1815.9290120959577,1816.6477302267936,1270
2023-01-01 14:50:00,1816.3188978879814,1816.5013280057387,1815.9388228495902,1816.1436779971034,1586
2023-01-01 14:55:00,1815.1752848877807,1815.8798608137913,1814.9596016255396,1815.6520590832852,646
2023-01-01 15:00:00,1815.645776071934,1815.7689329393904,1814.3527062187943,1815.6557797151104,423
2023-01-01 15:05:00,1815.6399036282064,1816.1407476944169,1814.9247191059358,1815.8049557723346,1518
2023-01-01 15:10:00,1815.6808569391733,1815.7112784050926,1814.892261557277,1815.0465452644685,1431
2023-01-01 15:15:00,1815.588127672641,1816.2497371017862,1813.8492295819437,1815.638682617091,1336
2023-01-01 15:20:00,1814.6933837427873,1814.9628474474498,1814.4981091674847,1814.5897831807515,2206
2023-01-01 15:25:00,1814.8074157285491,1815.042698424401,1813.7219668932323,1814.8774125149862,1591
2023-01-01 15:30:00,1814.3214138656713,1815.3258018981903,1813.3718031562782,1815.156914611245,1320
2023-01-01 15:35:00,1814.32513920115,1814.7465856004906,1814.228726484042,1814.5926310422226,1077
2023-01-01 15:40:00,1814.291513017154,1815.86164892457,1814.1403106992452,1814.1868003485736,1577
2023-01-01 15:45:00,1813.9416871296373,1814.7953980080708,1813.8207487326254,1814.2945876924205,1242
2023-01-01 15:50:00,1814.1564591182587,1815.3891383827552,1813.4745259024091,1813.5894268831537,1475
2023-01-01 15:55:00,1813.2923939405177,1813.7608153441977,1812.8123307567996,1812.8742627156457,1004
2023-01-01 16:00:00,1812.744403031581,1812.9236549608845,1812.6563172787855,1812.8095346595592,2357
2023-01-01 16:05:00,1812.6330673264633,1813.3305738464132,1811.9333062279054,1813.2018391379188,1549
2023-01-01 16:10:00,1812.081734689081,1812.5875984491784,1811.5508893414765,1811.616045196235,1549
2023-01-01 16:15:00,1812.0114941419424,1812.4566041517244,1811.6026527202198,1812.432102215952,1401
2023-01-01 16:20:00,1810.9023085182837,1811.8617246236681,1810.8476603573743,1811.5626704149836,2122
2023-01-01 16:25:00,1810.2873024318824,1810.5557559221224,1809.840594661241,1810.088998148181,1066
2023-01-01 16:30:00,1809.893218239142,1811.0323833675968,1808.3915563287342,1810.7943909131482,1817
2023-01-01 16:35:00,1809.6306090390422,1809.8112539422016,1809.298442098681,1809.64012852415,2025
2023-01-01 16:40:00,1808.9881745799112,1809.352115145911,1808.571550672842,1808.7310738188676,1609
2023-01-01 16:45:00,1809.0189701856862,1809.2003969826762,1808.2391345009655,1809.144979779664,1453
2023-01-01 16:50:00,1808.7855364957943,1810.6992109696116,1808.6406225848611,1808.7047558128431,860
2023-01-01 16:55:00,1808.5383344898198,1809.5080704631127,1808.0855355712356,1808.2091375376544,1561
2023-01-01 17:00:00,1808.0891957937663,1808.4136125612706,1807.99053206768,1808.4074534638078,1212
2023-01-01 17:05:00,1807.5596994914451,1807.6492269998557,1807.4542816945495,1807.6219059479597,1150
2023-01-01 17:10:00,1807.310463983268,1807.4417661008297,1806.995031615673,1807.4223542603272,1489
2023-01-01 17:15:00,1806.7053646596253,1807.2882790048723,1806.6023672886565,1806.6497122970377,914
2023-01-01 17:20:00,1806.401728896569,1806.5777216411423,1806.251210236145,1806.5236688083835,1335
2023-01-01 17:25:00,1805.7563626898548,1805.8583636061921,1805.2220548985179,1805.7619577666048,947
2023-01-01 17:30:00,1805.2498383304371,1805.5369173555707,1805.1132406393444,1805.5026169845112,615
2023-01-01 17:35:00,1805.1016347321104,1805.4136533432682,1804.7249525285888,1805.1301363646348,731
2023-01-01 17:40:00,1805.2712055867416,1806.176110703024,1804.9862834362675,1805.1605300513584,1041
2023-01-01 17:45:00,1804.8750947167744,1804.9462921583104,1804.6134306733957,1804.671099977961,944
2023-01-01 17:50:00,1804.7202874934014,1805.0009970637054,1804.4429529915815,1804.9808140562836,907
2023-01-01 17:55:00,1804.280792004863,1804.4075465768044,1803.973085536412,1804.406349207604,971
2023-01-01 18:00:00,1804.0955737110094,1804.4736038385568,1803.7903976499722,1803.8231592864415,739
2023-01-01 18:05:00,1803.5356628386946,1803.9201558056006,1803.4536711916253,1803.808934971203,404
2023-01-01 18:10:00,1803.2214479390414,1803.7757956349062,1802.9262658606888,1803.0399104386206,1185
2023-01-01 18:15:00,1802.761713274934,1803.1298009041645,1802.7064853316992,1802.7522807010596,1027
2023-01-01 18:20:00,1802.2074219385906,1802.8782527727703,1801.5986065361406,1801.6161068734682,1048
2023-01-01 18:25:00,1801.4599123533542,1801.9928734681096,1801.310071367755,1801.380832203313,1200
2023-01-01 18:30:00,1801.5502767803791,1802.1811222472165,1801.3574408211468,1801.5294168355838,770
2023-01-01 18:35:00,1801.1239781588886,1801.1455429472094,1800.8634693505633,1801.0235177338047,790
2023-01-01 18:40:00,1800.46686738321,1800.8629600822485,1800.1388589585422,1800.1913074319327,952
2023-01-01 18:45:00,1800.183058124562,1800.4278614437474,1800.1683886709397,1800.3449289666917,1340
2023-01-01 18:50:00,1799.5055624535355,1800.1803554980688,1799.183785406112,1799.3008237356044,1330
2023-01-01 18:55:00,1799.1351524000104,1799.2036659504327,1798.9870344073865,1798.992150039769,1222
2023-01-01 19:00:00,1798.8809045657563,1799.0903749641072,1798.8206022929428,1798.8525991483425,1283
2023-01-01 19:05:00,1798.624529212719,1798.881171152331,1798.458940838955,1798.717608979703,771
2023-01-01 19:10:00,1798.0656808982349,1798.441969097624,1798.0308486279496,1798.402728468616,1098
2023-01-01 19:15:00,1797.2666484676445,1797.4120069166836,1796.7483472165145,1797.403109991977,1589
2023-01-01 19:20:00,1796.8702445942088,1797.168901313526,1798.3857248883642,1799.3994263923762,862
2023-01-01 19:25:00,1796.4320622083858,1796.7106640160266,1795.7607595643553,1796.6038619048325,687
2023-01-01 19:30:00,1796.092901427463,1796.6150595424629,1795.672358334557,1796.375160888627,1204
2023-01-01 19:35:00,1795.7127715610554,1795.7127823940666,1795.4419196809476,1795.4862520399809,993
2023-01-01 19:40:00,1795.1785040920133,1795.784035492435,1795.09314418554,1795.665271407601,952
2023-01-01 19:45:00,1794.9183003353428,1795.154126909548,1794.4970166221153,1795.1043382932012,1485
2023-01-01 19:50:00,1794.5210514748333,1795.1663296945587,1794.2921753164946,1795.1094849027684,1180
2023-01-01 19:55:00,1794.0941570465154,1794.2086320609685,1794.0049662867075,1794.1547663450067,1227
2023-01-01 20:00:00,1793.6199321752554,1793.8029815227335,1792.820181249969,1793.7764496724333,1132
2023-01-01 20:05:00,1793.3763864697316,1793.866104272479,1793.0830035788297,1793.3012796896237,752
2023-01-01 20:10:00,1792.8981213852364,1792.959510786275,1792.4893966257337,1792.8988707524575,1010
2023-01-01 20:15:00,1792.467104960957,1792.7238426435695,1792.4124405713662,1792.4329793588477,963
2023-01-01 20:20:00,1792.2735887622703,1792.5988806286528,1791.9625034528067,1792.185927812185,1020
2023-01-01 20:25:00,1791.4996946977067,1791.8793343064772,1791.3870243786525,1791.4519302720378,1239
2023-01-01 20:30:00,1790.9794170669604,1791.2421468673863,1790.9006366315232,1790.9714520483215,876
2023-01-01 20:35:00,1790.4270533558376,1790.7180912612448,1790.2560844197371,1790.7111459691623,1009
2023-01-01 20:40:00,1789.3835582889221,1789.519235250411,1788.962949277751,1789.441532888363,680
2023-01-01 20:45:00,1789.002369281732,1789.233133520345,1788.8318754590164,1788.864968484486,1201
2023-01-01 20:50:00,1788.539049088401,1788.7151408510751,1788.3803286437158,1788.6410304256854,1318
2023-01-01 20:55:00,1788.0741395123425,1788.5137507597044,1787.9790300851691,1788.4262641793582,1342
2023-01-01 21:00:00,1787.6753392287196,1787.8805112186378,1787.3870005933702,1787.451918533092,727
2023-01-01 21:05:00,1787.1161944271557,1787.2907972340424,1786.9659477223424,1786.9701270616135,671
2023-01-01 21:10:00,1786.9946464396871,1787.314972563253,1786.7316708662497,1786.8382127723683,1266
2023-01-01 21:15:00,1786.623153829816,1786.977448371159,1786.4771482168483,1786.557859588523,1351
2023-01-01 21:20:00,1786.0869136572262,1786.5307765412065,1786.0308961404367,1786.3354068023436,1163
2023-01-01 21:25:00,1785.7811355099836,1786.2218729056142,1785.2305433227787,1786.1078868677096,1243
2023-01-01 21:30:00,1785.2807306378238,1785.3881829432707,1785.2281407030848,1785.3512465778995,1075
2023-01-01 21:35:00,1785.0018114589748,1785.0608727985623,1784.8995359500216,1784.9717076967459,1097
2023-01-01 21:40:00,1784.26694918042,1784.4220133760793,1784.1695536875459,1784.2225707218138,821
2023-01-01 21:45:00,1784.032476399376,1784.129521058422,1783.9025084654556,1784.1263330422782,1137
2023-01-01 21:50:00,1783.5643975070402,1783.8160019354905,1783.3844841184582,1783.6955449039147,1374
2023-01-01 21:55:00,1783.1089500049786,1783.7338031486968,1782.753837273766,1783.6439726918632,895
2023-01-01 22:00:00,1782.793247544261,1783.0873552341536,1782.5274988627698,1782.5762656318275,829
2023-01-01 22:05:00,1782.453709444168,1782.658174938691,1782.1776216022747,1782.5168567229716,564
2023-01-01 22:10:00,1781.932308979799,1782.2557084962796,1781.769438449317,1782.1824414127072,1319
2023-01-01 22:15:00,1781.189865654779,1781.2247538466902,1780.9383972511905,1780.977515860259,1298
2023-01-01 22:20:00,1780.586578324766,1780.9526769789343,1779.40123659589,1780.8541559184964,540
2023-01-01 22:25:00,1780.2894411894085,1780.7893721208156,1780.2306430561587,1780.6046310296808,1240
2023-01-01 22:30:00,1780.161035486836,1780.5088669501017,1779.6629366027103,1780.3257129431672,1085
2023-01-01 22:35:00,1779.6462072743595,1779.8495077425173,1779.476870517981,1779.721485013896,954
2023-01-01 22:40:00,1779.5982567572207,1779.7268482936543,1779.5915232169723,1779.673982335411,959
2023-01-01 22:45:00,1778.9745747863592,1779.02916292181,1778.843113615425,1778.9475975717426,905
2023-01-01 22:50:00,1778.4429796004,1778.8781658717974,1778.2287132681347,1778.4009369694575,1011
